Product Id,Product Handle,Product Title,Product Subtitle,Product Thumbnail,Product Collection Title,Product Collection Handle,Product Tags,Product Discountable,Product Metadata,Price PEN,Image 1 Url,Image 2 Url,Image 3 Url
prod_01JBM432S2BZ44E4NZZKMBYWA2,andres-avelino,Andres Avelino,Av. Country con Av. Andrés Avellino Cáceres – Piura,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PIU305DU-1730474614864.png,PUBLICOM,publicom,PE,TRUE,"{""aliado"":""PUBLICOM"",""impact"":""14995"",""nearby"":""Frente al Grifo La Mega, en ruta del Open Plaza hacia el Real Plaza. Cerca a barrios residenciales como Angamos y Tahiti Blue. Zona aledaña a la Universidad de Piura UDEP y al Hotel Oro Verde. Zona financiera BBVA, BCP. "",""country"":""PE"",""width_m"":""8"",""height_m"":""4"",""latitude"":""-5.18269"",""location"":""Piura,Piura,Piura"",""width_px"":""1440"",""height_px"":""768"",""longitude"":""-80.63158"",""impressions"":""700"",""impression_duration"":""8""}",300,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PIU305DU-1730474650036.png,,
prod_01JBM432T7EG71YJ9CK6Z1F6P0,españa-cruce,España Cruce,Av. España Esquina con Av. Pedro Muñiz y Av. Juan Pablo – Trujillo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/TRU080DU-1730474877502.png,PUBLICOM,publicom,PE,TRUE,"{""aliado"":""PUBLICOM"",""impact"":""20408"",""nearby"":""Ruta hacia el centro de la ciudad, Plaza Vea Mansiche y Estadio Mansiche Zona de la Universidad Nacional de Trujillo. Frente al Colegio Odontológico, Compañía de Bomberos, Ruta a América Sur. "",""country"":""PE"",""width_m"":""13.5"",""height_m"":""5.6"",""latitude"":""-8.11072"",""location"":""Trujillo,Trujillo,La Libertad"",""width_px"":""1536"",""height_px"":""720"",""longitude"":""-79.033"",""impressions"":""700"",""impression_duration"":""8""}",300,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/TRU080DU-1730474913116.png,,
prod_01JAEH7BSQD8W56JPRQGF7D8BP,chaclacayo-chosica,Chaclacayo - Chosica,Km 23.200 Carretera Central – Chaclacayo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/tupantalla.com (1600 x 1200 px)-1729551871119.jpg,PUNTO LED,punto-led-peru,PE,TRUE,"{""aliado"":""PUNTO LED PERU "",""impact"":""65000"",""nearby"":""Metro, Plaza Vea, PLazas, +50 Clubes campestres, Viajeros de fin de semana,"",""country"":""PE"",""width_m"":""3.84"",""height_m"":""6.72"",""latitude"":""-11.9775002805499"",""location"":""Chaclacayo,Lima,Lima"",""width_px"":""480"",""height_px"":""840"",""longitude"":""-76.7785983662674"",""impressions"":""700"",""restrictions"":""Considerar: Esta pantalla esta en la unica via de ingreso a 4 distritos altamente turisticoslos fines de semana, que albergan mas de 50 clubes campestres, privados, publicos e institucionales."",""impression_duration"":""8""}",180,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/tupantalla.com (1600 x 1200 px)-1729551879951.jpg,,
prod_01HSFAZTTT8GR4D6ZREE3BPBHR,jockey-plaza,Jockey Plaza,Av. Javier Prado Este Cdra. 44 – Surco​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/jp44 03-1715128585512.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""671254"",""nearby"":""CC Jockey Plaza, Avenida principal, Restaurant, EESS"",""country"":""PE"",""width_m"":""12.29"",""height_m"":""6.14"",""latitude"":""-12.083963"",""location"":""Surco​,Lima,Surco​"",""width_px"":""1536"",""height_px"":""768"",""longitude"":""-76.9746988"",""impressions"":""450"",""restrictions"":""La publicidad colocada en las pantallas no debe atentar contra moral y buenas costumbres, no fomentar el racismo, violencia, no tenga contenido político, no se suban imágenes de personas u opiniones (por uso de datos personales). Es importante precisar que, pese a estos lineamientos, la revisión y validación final antes de la publicación debe tomar en cuenta en casos específicos, la normativa aplicable."",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/jp44 03-1715128596863.jpg,,
prod_01HSFAZTVPXV9CK37MAAPEHCEC,megaplaza,Megaplaza,Av. Alfredo Mediola 3479 – Los Olivos,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/L7 - MEGAPLAZA-1710985698885.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""724713"",""nearby"":""Centro comercial, EESS, Restaurant, Farmacias, Bancos"",""country"":""PE"",""width_m"":""9.21"",""height_m"":""7.16"",""latitude"":""-11.994612"",""location"":""Los Olivos,Lima,Los Olivos"",""width_px"":""1152"",""height_px"":""896"",""longitude"":""-77.063900"",""impressions"":""450"",""restrictions"":""La publicidad colocada en las pantallas no debe atentar contra moral y buenas costumbres, no fomentar el racismo, violencia, no tenga contenido político, no se suban imágenes de personas u opiniones (por uso de datos personales). Es importante precisar que, pese a estos lineamientos, la revisión y validación final antes de la publicación debe tomar en cuenta en casos específicos, la normativa aplicable."",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/L7 - MEGAPLAZA-1710985799267.jpg,,
prod_01HSFAZTWBPV6BGYN74F552PHD,canada,Canadá,Av. Paseo de la República 1786 – Lince,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/canada 01-1715128548371.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""501350"",""nearby"":""Avenida principal, Estación del metropolitano, Centro de Lima, San Isidro"",""country"":""PE"",""width_m"":""12"",""height_m"":""6.30"",""latitude"":""-12.082025"",""location"":""Lince,Lima,Lince"",""width_px"":""1440"",""height_px"":""757"",""longitude"":""-77.0271028"",""impressions"":""450"",""restrictions"":""La publicidad colocada en las pantallas no debe atentar contra moral y buenas costumbres, no fomentar el racismo, violencia, no tenga contenido político, no se suban imágenes de personas u opiniones (por uso de datos personales). Es importante precisar que, pese a estos lineamientos, la revisión y validación final antes de la publicación debe tomar en cuenta en casos específicos, la normativa aplicable."",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/canada 01-1715128568532.jpg,,
prod_01HQTQEDG1VCVTHR2HT772EC1P,angamos-este-con-aviación,Angamos Este Con Aviación,Av. Primavera O Angamos Este Cdra 25.00 / Av. Aviacion Cdra. 36 – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00679 (1)-1709222765478.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""32817"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.11157"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.99994"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00679 (1)-1709222770090.jfif,,
prod_01HQTQEDEFA94M72C07V57KAR6,la-marina-con-monsenor-dintilac,La Marina Con Monsenor Dintilac,"Av. La Marina Cdra 22.00 , Av. Monseñor Dintilac Cdra. 6 – San Miguel",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00499 (1)-1709222452759.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""40967"",""country"":""PE"",""width_m"":""13.31"",""height_m"":""7.16"",""latitude"":""-12.07789"",""location"":""San Miguel,Lima,Lima"",""width_px"":""832"",""height_px"":""448"",""longitude"":""-77.08524"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00499 (1)-1709222457983.jfif,,
prod_01HQTQEDKFRK4NQFEZAKFY82Y5,elmer-faucett-con-argentina,Elmer Faucett Con Argentina,"Av. Elmer Faucett Cdra 4.00 Nro. 435, Alt. Av. Argentina Cdra. 45 – Callao",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05367 (1)-1709224264162.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""48345"",""country"":""PE"",""width_m"":""13.2"",""height_m"":""6"",""latitude"":""-12.049"",""location"":""Callao,Callao,Callao"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.09846"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05367 (1)-1709224272394.jfif,,
prod_01HQTQEDFEKFQJEY3NG7ZQY1BJ,san-luis-con-caminos-del-inca,San Luis Con Caminos Del Inca,Av. Primavera O Angamos Este Cdra 1.00 / Av. San Luis Cdra. 31 / Av. Caminos Del Inca Cdra. 01 – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00592 (1)-1709222655213.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""32817"",""country"":""PE"",""width_m"":""5.5"",""height_m"":""2.75"",""latitude"":""-12.11101"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.99335"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00592 (1)-1709222659817.jfif,,
prod_01HQTQEDGTFHDX1J8BPP3Z98C9,paseo-de-la-republica-cdra-44,Paseo de la República cdra. 44,Av. Paseo De La República 4451 – Surquillo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00709 (1)-1709222955420.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""95582"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.10985"",""location"":""Surquillo,Lima,Lima"",""width_px"":""704"",""height_px"":""352"",""longitude"":""-77.02597"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00709 (1)-1709222962920.jfif,,
prod_01HQTQEDCE5W1T87V4B7T0G9ZY,av-primavera-o-angamos-este,Av. Primavera O Angamos Este,Av. Primavera O Angamos Este Cdra 10.00 / Fte. Al 1065 Pq. Frida Heller – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00012-1709221620708.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""19008"",""country"":""PE"",""width_m"":""13"",""height_m"":""7"",""latitude"":""-12.11021"",""location"":""San Borja,Lima,Lima"",""width_px"":""1248"",""height_px"":""672"",""longitude"":""-76.98084"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00012-1709221752862.jfif,,
prod_01HQTQEDHKW7J1ZZTBDQ3M2DB6,san-borja-norte-con-guardia-civil,San Borja Norte Con Guardia Civil,"Av. San Borja Norte Cdra 1.00 , Av. Guardia Civil Cdra. 4 – San Borja",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/03092 (1)-1709223283756.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""103820"",""country"":""PE"",""width_m"":""5.5"",""height_m"":""2.75"",""latitude"":""-12.09349"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.00965"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/03092 (1)-1709223288335.jfif,,
prod_01HQTQEDKTJ9MGCBZD31RY7F11,javier-prado-cuadra-25,Javier Prado Cuadra 25,Av. Javier Prado Cdra 25.00 Nro. 2554 / – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05415 (1)-1709224319144.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""129771"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.0878"",""location"":""San Borja,Lima,Lima"",""width_px"":""704"",""height_px"":""352"",""longitude"":""-76.99938"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05415 (1)-1709224322759.jfif,,
prod_01HQTQEDJBW63E1EZG29HXKAZN,javier-prado-con-guardia-civil,Javier Prado con Guardia Civil,"Av. Javier Prado cdra. 17, Prol. Guardia Civil cdra 1 – San Borja",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/04794 (1)-1709223732238.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""105759"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.08836"",""location"":""San Borja,Lima,Lima"",""width_px"":""704"",""height_px"":""352"",""longitude"":""-77.00769"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/04794 (1)-1709223736310.jfif,,
prod_01HQTQEDM6YHB2SQVWZMM3P322,benavides-con-caminos-del-inca,Benavides Con Caminos Del Inca,"Av. Benavides Cdra 53.00 Nro. 5327, Av. Caminos Del Inca Cdra. 20, Frente A Univ. R. Palma – Santiago De Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05518 (1)-1709224388496.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""27580"",""country"":""PE"",""width_m"":""13.4"",""height_m"":""6.7"",""latitude"":""-12.12985"",""location"":""Santiago De Surco,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.98123"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05518 (1)-1709224392890.jfif,,
prod_01HQTQEDF06F21EGKC36GVZV7W,paseo-de-la-república-con-las-palomas,Paseo De La República Con Las Palomas,"Av. Paseo De La Republica Cdra 41.00 , Cl. Las Palomas Cdra. 1 – Surquillo",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00586 (1)-1709222612217.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""95582"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.10709"",""location"":""Surquillo,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.02655"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00586 (1)-1709222618171.jfif,,
prod_01HQTQEDGE57V6ERRFP7NQ07Q7,república-de-panama-con-aramburú,República de Panamá con Aramburú,"Av. República De Panamá Cdra 38.00 , Av. Aramburú cdra. 11 – Surquillo",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00708 (1)-1709222883568.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""24001"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.10216"",""location"":""Surquillo,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.01879"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00708 (1)-1709222888212.jfif,,
prod_01HQTQEDHZSB76BSSC1TK3NK02,panamericana-sur-con-puente-el-derby,Panamericana Sur Con Puente El Derby,"Carret. Panamericana Sur Km 5.13 , Interior Del Vivero Alt. Puente El Derby – San Borja",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/03456 (1)-1709223380640.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""133446"",""country"":""PE"",""width_m"":""13.4"",""height_m"":""6.7"",""latitude"":""-12.09984"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.97993"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/03456 (1)-1709223386770.jfif,,
prod_01HQTQEDDN5N345JKCEG5W4C0C,la-marina-con-universitaria,La Marina Con Universitaria,"Av. La Marina Cdra 16.00 Nro. 1666, Av. Universitaria Cdra. 9 – Pueblo Libre",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00234-1709222196806.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""40967"",""country"":""PE"",""width_m"":""13.2"",""height_m"":""6"",""latitude"":""-12.0781"",""location"":""Pueblo Libre,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.08027"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00234-1709222201680.jfif,,
prod_01HQTQEDH6HX614VQ7KYXXXW54,salaverry-con-c-c-real-plaza,Salaverry Con C.C. Real Plaza,"Av. Salaverry Cdra 24.00 , Frente Al C.C. Real Plaza – Jesus Maria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/01193 (1)-1709223068107.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""13232"",""country"":""PE"",""width_m"":""5.5"",""height_m"":""2.75"",""latitude"":""-12.08924"",""location"":""Jesus Maria,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.05133"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/01193 (1)-1709223072391.jfif,,
prod_01HQTQEDE2MV7KNSM6NZSVQAEY,ucello-con-javier-prado,Ucello Con Javier Prado,"Av. Ucello Cdra 1.00 , Av. Javier Prado Cdra. 19 – San Borja",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00331 (1)-1709222278513.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""129771"",""country"":""PE"",""width_m"":""5.5"",""height_m"":""2.75"",""latitude"":""-12.08869"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.00569"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00331 (1)-1709222288330.jfif,,
prod_01HQTQEDD7STC811FG5JV504SA,av-arequipa-óvalo-pacífico,Av. Arequipa - Óvalo Pacífico,"Av. Arequipa Cdra 52.00 Nro. 5241, Ovalo Pacifico – Miraflores",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00231-1709222005077.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""35245"",""country"":""PE"",""width_m"":""15.6"",""height_m"":""9.6"",""latitude"":""-12.11841"",""location"":""Miraflores,Lima,Lima"",""width_px"":""936"",""height_px"":""576"",""longitude"":""-77.02885"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/00231-1709222009648.jfif,,
prod_01HQTQEDJQYH5GKBZHWMSXYHPT,paseo-de-la-república-con-méxico,Paseo De La República Con México,"Av. Paseo De La Republica Cdra 11.00 , A 50 Mt. De La Av. Mexico Cdra. 15 – La Victoria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05001 (1)-1709223833484.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""118556"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.07638"",""location"":""La Victoria,Lima,Lima"",""width_px"":""704"",""height_px"":""352"",""longitude"":""-77.02884"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05001 (1)-1709223838380.jfif,,
prod_01HQTQEDK34XZ5D5PD0H0SW673,salaverry-con-c-c-real-plaza-2,Salaverry Con C.C. Real Plaza (2),"Av. Salaverry Cdra 24.00 , Frente A Puerta Principal Del C.C. Real Plaza – Jesus Maria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05186 (1)-1709223945741.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""13232"",""country"":""PE"",""width_m"":""5.5"",""height_m"":""2.75"",""latitude"":""-12.08998"",""location"":""Jesus Maria,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.05176"",""impressions"":""900"",""restrictions"":""Solo imagen, no video"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05186 (1)-1709223952986.jfif,,
